Year,school_dbn,avg_attendance,school_level,regents_exam,total_tested,mean_score,number_scoring_below_65,number_scoring_65_or_above,number_scoring_80_or_above,number_scoring_cr,per_below_65,per_above_65,per_above_80,college_readiness_rate
2015,27Q400,0.7881926394602953,High school,Geometry,168,48,142,26,2,2,0.8452380952380952,0.15476190476190477,0.011904761904761904,0.011904761904761904
2015,27Q400,0.7881926394602953,High school,Integrated Algebra,175,56.6,125,50,3,3,0.7142857142857143,0.2857142857142857,0.017142857142857144,0.017142857142857144
2015,27Q475,0.8525125912577934,High school,Algebra2/Trigonometry,110,44.5,92,18,8,8,0.8363636363636363,0.16363636363636364,0.07272727272727272,0.07272727272727272
2015,27Q475,0.8525125912577934,High school,Common Core Algebra,194,58.7,124,70,3,50,0.6391752577319587,0.36082474226804123,0.015463917525773196,0.25773195876288657
2015,27Q475,0.8525125912577934,High school,Common Core English,262,63.2,119,143,44,89,0.4541984732824427,0.5458015267175572,0.16793893129770993,0.33969465648854963
2015,27Q475,0.8525125912577934,High school,Common Core Geometry,125,56.8,86,39,1,14,0.688,0.312,0.008,0.112
2015,27Q475,0.8525125912577934,High school,English,605,69.9,146,459,163,278,0.2413223140495868,0.7586776859504132,0.2694214876033058,0.45950413223140496
2015,27Q475,0.8525125912577934,High school,Geometry,195,66.3,78,117,27,27,0.4,0.6,0.13846153846153847,0.13846153846153847
2015,27Q475,0.8525125912577934,High school,Integrated Algebra,640,64.1,281,359,44,44,0.4390625,0.5609375,0.06875,0.06875
2015,27Q480,0.8245933319574477,High school,Algebra2/Trigonometry,219,59.7,126,93,29,29,0.5753424657534246,0.4246575342465753,0.1324200913242009,0.1324200913242009
2015,27Q480,0.8245933319574477,High school,Common Core Algebra,779,59.6,517,262,6,107,0.6636713735558408,0.3363286264441592,0.007702182284980745,0.13735558408215662
2015,27Q480,0.8245933319574477,High school,Common Core English,158,67.1,63,95,54,73,0.3987341772151899,0.6012658227848101,0.34177215189873417,0.4620253164556962
2015,27Q480,0.8245933319574477,High school,Common Core Geometry,391,54.7,301,90,17,62,0.7698209718670077,0.23017902813299232,0.043478260869565216,0.1585677749360614
2015,27Q480,0.8245933319574477,High school,English,776,67.7,216,560,170,306,0.27835051546391754,0.7216494845360825,0.2190721649484536,0.3943298969072165
2015,27Q480,0.8245933319574477,High school,Geometry,574,64.2,276,298,72,72,0.4808362369337979,0.519163763066202,0.1254355400696864,0.1254355400696864
2015,27Q480,0.8245933319574477,High school,Integrated Algebra,588,66.4,249,339,101,101,0.42346938775510207,0.576530612244898,0.1717687074829932,0.1717687074829932
2015,27Q650,0.9430593472414636,High school,Algebra2/Trigonometry,289,63,148,141,57,57,0.5121107266435986,0.48788927335640137,0.1972318339100346,0.1972318339100346
2015,27Q650,0.9430593472414636,High school,Common Core Algebra,192,68.4,43,149,13,106,0.22395833333333334,0.7760416666666666,0.06770833333333333,0.5520833333333334
2015,27Q650,0.9430593472414636,High school,Common Core English,208,83.1,15,193,134,166,0.07211538461538461,0.9278846153846154,0.6442307692307693,0.7980769230769231
2015,27Q650,0.9430593472414636,High school,Common Core Geometry,191,66.4,78,113,37,91,0.4083769633507853,0.5916230366492147,0.193717277486911,0.47643979057591623
2015,27Q650,0.9430593472414636,High school,English,250,79.6,22,228,130,180,0.088,0.912,0.52,0.72
2015,27Q650,0.9430593472414636,High school,Geometry,214,72.5,50,164,69,69,0.2336448598130841,0.7663551401869159,0.32242990654205606,0.32242990654205606
2015,27Q650,0.9430593472414636,High school,Integrated Algebra,88,76.1,14,74,35,35,0.1590909090909091,0.8409090909090909,0.3977272727272727,0.3977272727272727
2015,28Q167,0.9467123910837387,Secondary School,Algebra2/Trigonometry,90,58.2,58,32,8,8,0.6444444444444445,0.35555555555555557,0.08888888888888889,0.08888888888888889
2015,28Q167,0.9467123910837387,Secondary School,Common Core Algebra,140,62.6,66,74,2,21,0.4714285714285714,0.5285714285714286,0.014285714285714285,0.15
2015,28Q167,0.9467123910837387,Secondary School,Common Core English,112,78.7,16,96,66,73,0.14285714285714285,0.8571428571428571,0.5892857142857143,0.6517857142857143
2015,28Q167,0.9467123910837387,Secondary School,Common Core Geometry,98,64.9,43,55,3,33,0.4387755102040816,0.5612244897959183,0.030612244897959183,0.336734693877551
2015,28Q167,0.9467123910837387,Secondary School,English,115,84.3,5,110,85,96,0.043478260869565216,0.9565217391304348,0.7391304347826086,0.8347826086956521
2015,28Q167,0.9467123910837387,Secondary School,Geometry,109,67.2,40,69,16,16,0.3669724770642202,0.6330275229357798,0.14678899082568808,0.14678899082568808
2015,28Q167,0.9467123910837387,Secondary School,Integrated Algebra,40,75.9,4,36,16,16,0.1,0.9,0.4,0.4
2015,28Q284,0.9617477690256759,Secondary School,Algebra2/Trigonometry,60,76.9,9,51,26,26,0.15,0.85,0.43333333333333335,0.43333333333333335
2015,28Q284,0.9617477690256759,Secondary School,Common Core Algebra,102,68.9,18,84,5,53,0.17647058823529413,0.8235294117647058,0.049019607843137254,0.5196078431372549
2015,28Q284,0.9617477690256759,Secondary School,Common Core Geometry,61,63.9,25,36,3,23,0.4098360655737705,0.5901639344262295,0.04918032786885246,0.3770491803278688
2015,28Q284,0.9617477690256759,Secondary School,English,85,84.7,0,85,68,81,0,1,0.8,0.9529411764705882
2015,28Q284,0.9617477690256759,Secondary School,Geometry,78,77.1,4,74,30,30,0.05128205128205128,0.9487179487179487,0.38461538461538464,0.38461538461538464
2015,28Q284,0.9617477690256759,Secondary School,Integrated Algebra,94,77.7,5,89,43,43,0.05319148936170213,0.9468085106382979,0.4574468085106383,0.4574468085106383
2015,28Q310,0.8654068193878177,Secondary School,Algebra2/Trigonometry,40,50.8,28,12,6,6,0.7,0.3,0.15,0.15
2015,28Q310,0.8654068193878177,Secondary School,Common Core Algebra,117,63.7,53,64,3,26,0.452991452991453,0.5470085470085471,0.02564102564102564,0.2222222222222222
2015,28Q310,0.8654068193878177,Secondary School,Common Core English,24,82.8,1,23,16,18,0.041666666666666664,0.9583333333333334,0.6666666666666666,0.75
2015,28Q310,0.8654068193878177,Secondary School,Common Core Geometry,79,57.6,54,25,3,16,0.6835443037974683,0.31645569620253167,0.0379746835443038,0.20253164556962025
2015,28Q310,0.8654068193878177,Secondary School,English,100,72.2,19,81,29,52,0.19,0.81,0.29,0.52
2015,28Q310,0.8654068193878177,Secondary School,Geometry,92,64.3,41,51,10,10,0.44565217391304346,0.5543478260869565,0.10869565217391304,0.10869565217391304
2015,28Q310,0.8654068193878177,Secondary School,Integrated Algebra,27,66.9,9,18,2,2,0.3333333333333333,0.6666666666666666,0.07407407407407407,0.07407407407407407
2015,28Q325,0.8626738848901849,High school,Algebra2/Trigonometry,39,55.2,26,13,4,4,0.6666666666666666,0.3333333333333333,0.10256410256410256,0.10256410256410256
2015,28Q325,0.8626738848901849,High school,Common Core Algebra,113,63.6,50,63,1,20,0.4424778761061947,0.5575221238938053,0.008849557522123894,0.17699115044247787
2015,28Q325,0.8626738848901849,High school,Common Core Geometry,59,70.8,14,45,12,40,0.23728813559322035,0.7627118644067796,0.2033898305084746,0.6779661016949152
2015,28Q325,0.8626738848901849,High school,English,132,76.6,16,116,67,87,0.12121212121212122,0.8787878787878788,0.5075757575757576,0.6590909090909091
2015,28Q325,0.8626738848901849,High school,Geometry,72,71,18,54,16,16,0.25,0.75,0.2222222222222222,0.2222222222222222
2015,28Q325,0.8626738848901849,High school,Integrated Algebra,78,68.3,21,57,7,7,0.2692307692307692,0.7307692307692307,0.08974358974358974,0.08974358974358974
2015,28Q328,0.8312109662251038,High school,Algebra2/Trigonometry,50,69.1,16,34,12,12,0.32,0.68,0.24,0.24
2015,28Q328,0.8312109662251038,High school,Common Core Algebra,116,67.1,19,97,1,44,0.16379310344827586,0.8362068965517241,0.008620689655172414,0.3793103448275862
2015,28Q328,0.8312109662251038,High school,Common Core Geometry,91,52.6,73,18,1,13,0.8021978021978022,0.1978021978021978,0.01098901098901099,0.14285714285714285
2015,28Q328,0.8312109662251038,High school,English,93,80.3,3,90,54,71,0.03225806451612903,0.967741935483871,0.5806451612903226,0.7634408602150538
2015,28Q328,0.8312109662251038,High school,Geometry,75,75.5,12,63,27,27,0.16,0.84,0.36,0.36
2015,28Q328,0.8312109662251038,High school,Integrated Algebra,23,75.1,5,18,7,7,0.21739130434782608,0.782608695652174,0.30434782608695654,0.30434782608695654
2015,28Q350,0.9061810505433296,High school,Algebra2/Trigonometry,138,63.5,67,71,28,28,0.4855072463768116,0.5144927536231884,0.2028985507246377,0.2028985507246377
2015,28Q350,0.9061810505433296,High school,Common Core Algebra,122,62.9,61,61,3,36,0.5,0.5,0.02459016393442623,0.29508196721311475
2015,28Q350,0.9061810505433296,High school,Common Core English,129,77.6,21,108,63,81,0.16279069767441862,0.8372093023255814,0.4883720930232558,0.627906976744186
2015,28Q350,0.9061810505433296,High school,Common Core Geometry,141,60.2,79,62,6,35,0.5602836879432624,0.4397163120567376,0.0425531914893617,0.24822695035460993
2015,28Q350,0.9061810505433296,High school,English,130,77,20,110,65,83,0.15384615384615385,0.8461538461538461,0.5,0.6384615384615384
2015,28Q350,0.9061810505433296,High school,Geometry,154,67.9,59,95,38,38,0.38311688311688313,0.6168831168831169,0.24675324675324675,0.24675324675324675
2015,28Q350,0.9061810505433296,High school,Integrated Algebra,133,69.8,36,97,22,22,0.2706766917293233,0.7293233082706767,0.16541353383458646,0.16541353383458646
2015,28Q440,0.9114862871383465,High school,Algebra2/Trigonometry,562,73.4,149,413,231,231,0.26512455516014233,0.7348754448398577,0.4110320284697509,0.4110320284697509
2015,28Q440,0.9114862871383465,High school,Common Core Algebra,442,69.2,117,325,59,265,0.2647058823529412,0.7352941176470589,0.1334841628959276,0.5995475113122172
2015,28Q440,0.9114862871383465,High school,Common Core English,363,76,74,289,183,235,0.20385674931129477,0.7961432506887053,0.5041322314049587,0.6473829201101928
2015,28Q440,0.9114862871383465,High school,Common Core Geometry,611,70.5,159,452,115,344,0.2602291325695581,0.7397708674304418,0.18821603927986907,0.563011456628478
2015,28Q440,0.9114862871383465,High school,English,1083,79.3,91,992,609,777,0.0840258541089566,0.9159741458910434,0.5623268698060941,0.7174515235457064
2015,28Q440,0.9114862871383465,High school,Geometry,868,76.2,139,729,363,363,0.16013824884792627,0.8398617511520737,0.4182027649769585,0.4182027649769585
2015,28Q440,0.9114862871383465,High school,Integrated Algebra,624,69.1,182,442,102,102,0.2916666666666667,0.7083333333333334,0.16346153846153846,0.16346153846153846
2015,28Q505,0.8987823037398546,High school,Algebra2/Trigonometry,317,58.8,202,115,41,41,0.637223974763407,0.3627760252365931,0.12933753943217666,0.12933753943217666
2015,28Q505,0.8987823037398546,High school,Common Core Algebra,1051,58.1,697,354,8,130,0.6631779257849667,0.3368220742150333,0.007611798287345386,0.12369172216936251
2015,28Q505,0.8987823037398546,High school,Common Core Geometry,453,59.3,284,169,17,103,0.6269315673289183,0.3730684326710817,0.037527593818984545,0.22737306843267108
2015,28Q505,0.8987823037398546,High school,English,1240,70.3,285,955,393,585,0.22983870967741934,0.7701612903225806,0.31693548387096776,0.4717741935483871
2015,28Q505,0.8987823037398546,High school,Geometry,851,62.9,402,449,86,86,0.47238542890716806,0.5276145710928319,0.10105757931844889,0.10105757931844889
2015,28Q505,0.8987823037398546,High school,Integrated Algebra,1106,66.4,422,684,109,109,0.38155515370705245,0.6184448462929476,0.09855334538878843,0.09855334538878843
2015,28Q620,0.9387933935427775,High school,Algebra2/Trigonometry,245,77.7,35,210,124,124,0.14285714285714285,0.8571428571428571,0.5061224489795918,0.5061224489795918
2015,28Q620,0.9387933935427775,High school,Common Core Algebra,285,67,70,215,3,141,0.24561403508771928,0.7543859649122807,0.010526315789473684,0.49473684210526314
2015,28Q620,0.9387933935427775,High school,Common Core Geometry,425,65.8,181,244,40,182,0.4258823529411765,0.5741176470588235,0.09411764705882353,0.42823529411764705
2015,28Q620,0.9387933935427775,High school,English,487,79.4,27,460,267,392,0.055441478439425054,0.944558521560575,0.5482546201232033,0.8049281314168378
2015,28Q620,0.9387933935427775,High school,Geometry,446,75.6,52,394,148,148,0.11659192825112108,0.8834080717488789,0.33183856502242154,0.33183856502242154
2015,28Q620,0.9387933935427775,High school,Integrated Algebra,109,70,35,74,33,33,0.3211009174311927,0.6788990825688074,0.30275229357798167,0.30275229357798167
2015,28Q680,0.9569189877623345,Secondary School,Algebra2/Trigonometry,196,62.4,103,93,26,26,0.5255102040816326,0.4744897959183674,0.1326530612244898,0.1326530612244898
2015,28Q680,0.9569189877623345,Secondary School,Common Core Algebra,107,70.2,19,88,12,66,0.17757009345794392,0.822429906542056,0.11214953271028037,0.616822429906542
2015,28Q680,0.9569189877623345,Secondary School,Common Core English,223,86.7,9,214,181,196,0.04035874439461883,0.9596412556053812,0.8116591928251121,0.8789237668161435
2015,28Q680,0.9569189877623345,Secondary School,Common Core Geometry,114,61.6,64,50,4,32,0.5614035087719298,0.43859649122807015,0.03508771929824561,0.2807017543859649
2015,28Q680,0.9569189877623345,Secondary School,English,228,83.5,19,209,172,192,0.08333333333333333,0.9166666666666666,0.7543859649122807,0.8421052631578947
2015,28Q680,0.9569189877623345,Secondary School,Geometry,126,75.1,20,106,57,57,0.15873015873015872,0.8412698412698413,0.4523809523809524,0.4523809523809524
2015,28Q686,0.9113875440593584,High school,Algebra2/Trigonometry,193,58.2,119,74,22,22,0.616580310880829,0.38341968911917096,0.11398963730569948,0.11398963730569948
2015,28Q686,0.9113875440593584,High school,Common Core Algebra,241,65.9,79,162,15,103,0.3278008298755187,0.6721991701244814,0.06224066390041494,0.42738589211618255
2015,28Q686,0.9113875440593584,High school,Common Core Geometry,104,71.9,20,84,20,69,0.19230769230769232,0.8076923076923077,0.19230769230769232,0.6634615384615384
2015,28Q686,0.9113875440593584,High school,English,297,75.7,38,259,121,183,0.12794612794612795,0.8720538720538721,0.4074074074074074,0.6161616161616161
2015,28Q686,0.9113875440593584,High school,Geometry,191,67.9,65,126,38,38,0.3403141361256545,0.6596858638743456,0.19895287958115182,0.19895287958115182
2015,28Q686,0.9113875440593584,High school,Integrated Algebra,233,72.5,37,196,49,49,0.15879828326180256,0.8412017167381974,0.21030042918454936,0.21030042918454936
2015,28Q687,0.9693174164146806,High school,Algebra2/Trigonometry,137,91,4,133,119,119,0.029197080291970802,0.9708029197080292,0.8686131386861314,0.8686131386861314
2015,28Q687,0.9693174164146806,High school,Common Core Algebra,6,71.7,1,5,1,4,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666
2015,28Q687,0.9693174164146806,High school,Common Core Geometry,106,82.5,1,105,75,103,0.009433962264150943,0.9905660377358491,0.7075471698113207,0.9716981132075472
2015,28Q687,0.9693174164146806,High school,Geometry,106,87.4,1,105,82,82,0.009433962264150943,0.9905660377358491,0.7735849056603774,0.7735849056603774
2015,28Q690,0.9270056688178794,High school,Algebra2/Trigonometry,41,46.6,34,7,1,1,0.8292682926829268,0.17073170731707318,0.024390243902439025,0.024390243902439025
2015,28Q690,0.9270056688178794,High school,Common Core Algebra,105,55.1,82,23,0,5,0.780952380952381,0.21904761904761905,0,0.047619047619047616
2015,28Q690,0.9270056688178794,High school,Common Core Geometry,50,56.8,38,12,0,5,0.76,0.24,0,0.1
2015,28Q690,0.9270056688178794,High school,English,167,73.7,24,143,58,90,0.1437125748502994,0.8562874251497006,0.3473053892215569,0.5389221556886228
2015,28Q690,0.9270056688178794,High school,Geometry,60,58.8,46,14,4,4,0.7666666666666667,0.23333333333333334,0.06666666666666667,0.06666666666666667
2015,28Q690,0.9270056688178794,High school,Integrated Algebra,128,61.9,71,57,6,6,0.5546875,0.4453125,0.046875,0.046875
2015,28Q896,0.911515519554933,Secondary School,Algebra2/Trigonometry,51,48.8,41,10,2,2,0.803921568627451,0.19607843137254902,0.0392156862745098,0.0392156862745098
2015,28Q896,0.911515519554933,Secondary School,Common Core Algebra,140,63.9,68,72,7,45,0.4857142857142857,0.5142857142857142,0.05,0.32142857142857145
2015,28Q896,0.911515519554933,Secondary School,Common Core Geometry,94,59.6,60,34,4,27,0.6382978723404256,0.3617021276595745,0.0425531914893617,0.2872340425531915
2015,28Q896,0.911515519554933,Secondary School,English,77,80.5,7,70,46,57,0.09090909090909091,0.9090909090909091,0.5974025974025974,0.7402597402597403
2015,28Q896,0.911515519554933,Secondary School,Geometry,103,59.3,62,41,10,10,0.6019417475728155,0.39805825242718446,0.0970873786407767,0.0970873786407767
2015,28Q896,0.911515519554933,Secondary School,Integrated Algebra,112,67.8,32,80,14,14,0.2857142857142857,0.7142857142857143,0.125,0.125
2015,29Q243,0.90997246789952,High school,Common Core Algebra,10,63.1,4,6,0,3,0.4,0.6,0,0.3
2015,29Q248,0.8551744258183074,High school,Algebra2/Trigonometry,44,48,37,7,2,2,0.8409090909090909,0.1590909090909091,0.045454545454545456,0.045454545454545456
2015,29Q248,0.8551744258183074,High school,Common Core Algebra,91,58.9,56,35,0,9,0.6153846153846154,0.38461538461538464,0,0.0989010989010989
